,Webpage,Message,Author,Likes,Dislikes,NumReports
18,The-Walking-Dead/Issue-191,"Darlin', you give love a bad name",amaurypluche,8,0,0
19,The-Walking-Dead/Issue-191,"I think this might be the end of Rick. But if it is, I think peacefully handling the Pamela situation is a good final accomplishment for him.",disqus_xD1fbZxuk8,15,0,0
20,The-Walking-Dead/Issue-191,Being shot to death in your bed by a cowardly punk is a bland way for a protagonist to bite it...,disqus_Nn47qJZX40,0,0,0
21,The-Walking-Dead/Issue-191,"Its kinda like Ned Stark in Game of Thrones. Veteran of several bloody wars, a beloved and experienced leader, goes out of his comfort zone to assist in some political stuff away from home, gets killed by a blond little POS",disqus_xD1fbZxuk8,3,0,0
22,The-Walking-Dead/Issue-191,and now a whole world of pain is coming for that little shit,shoguntanuki,14,0,0
23,The-Walking-Dead/Issue-191,"this guy have survived Shane, the governor, a big scary blackman, cannibals, shirtless pedophiles, negan, and whisperers, only to get killed by a faggot named Sebastian, a fitting end indeed",disqus_qjKDkaNety,40,5,0
24,The-Walking-Dead/Issue-191,at list he didn't slip the stairs,troll123455666,5,0,0
25,The-Walking-Dead/Issue-191,It's always what you never expect,disqus_rZimviu1w5,5,1,0
26,The-Walking-Dead/Issue-191,"""... We are NOT the WALKING DEAD."" My heart is glowing by that speech!EDIT: Sebastian, what are you--?! NO! STOP! NO!",NejiHyuga900,11,0,0
27,The-Walking-Dead/Issue-191,THAT SPEECH WAS AMAZING,josalejandroapodacarobles,3,0,0
28,The-Walking-Dead/Issue-191,"I predict this outcome:Rick is about die.People believe that Rick is god.Rick dies and becomes a martyr.The Religion of Rick (Name may change) forms.Fast forward 10 years.The Church of Rick is widespread, bringing order to the disorder.Large swatches of land are now zombie free. A country is born from the murk.All Hail Ricktopia (Name may change).President Coooorl resides.I'll accept my royalties in the post Kirkman, peace out.",disqus_bpT5LHLKcs,9,0,0
29,The-Walking-Dead/Issue-191,"Also he could be left in a coma for years and then awaken to this new Rick centric universe, with tshirts and lovepillows dedicated to the beard wielding sheriff.",disqus_bpT5LHLKcs,6,0,0
30,The-Walking-Dead/Issue-191,I would pay good money to see the look on his face *laughs*,queen000,5,0,0
31,The-Walking-Dead/Issue-191,All hail president Coral.,rileycrenson,2,0,0
32,The-Walking-Dead/Issue-191,"so, rick had the speech jutsu too, nicegreat number, but it was weird heard him said that they are not the walking dead anymore",daneyalanes,7,0,0
33,The-Walking-Dead/Issue-191,"It was an statement that he wasnt surviving like crazy like the first time he said the original phrase, he finally had a somewhat normal life",shoguntanuki,6,0,0
34,The-Walking-Dead/Issue-191,"Shiet! I remember that Kirkman once said that there will be 300 issues and Rick won't die at least not until the endgame. So following the logic, TWD will end sooner than expected or Rick is an immortal god",mental666,7,0,0
35,The-Walking-Dead/Issue-191,"A kid with a gun.He probably did not hit any vital organs.The bullet just pierced his muscles and probably a bone or two,but nothing that important.......I hope.Then again,Rick is bleeding a lot so O SHIT,O FUCK,O SHITTY FUCKING FUCKITY FUCKING FLYING FUCK!",alextomanov,0,0,0
36,The-Walking-Dead/Issue-191,"Hm...interesting...waaaaay better than the TV show,im going to drop the show,and i was thinking the same with the comics,but not after this,not yet.I hope Rick will live.",DarthNandious,6,0,0
37,The-Walking-Dead/Issue-191,"dude, what the fuck?",disqus_3pXYjrrs9F,6,0,0
38,The-Walking-Dead/Issue-191,THIS LITTLE PUNK SON OF A BITCH!!!,tonedesh,6,0,0
39,The-Walking-Dead/Issue-191,this is the WD version of Joffrey,ivanalibiakov,5,0,0
40,The-Walking-Dead/Issue-191,May he choke on poison like that POS did xD,queen000,0,0,0
41,The-Walking-Dead/Issue-191,Well... That was... Unexpected...,santiago_garo_avero,5,0,0
42,The-Walking-Dead/Issue-191,In her best Darth Vader  voice Noooooooooooooooooooooooooo,trish_scully,5,0,0
43,The-Walking-Dead/Issue-191,hehe,disqus_Y3LGJQm9ai,0,0,0
44,The-Walking-Dead/Issue-191,Veni . Vidi. RickiI came . I saw. I Ricked shit up..... then some brat shot me.,devilsproctologist,4,0,0
45,The-Walking-Dead/Issue-191,"I.... I don't know what I just read. He better survive this because death by a snobbish kid is the worst possible way for him to die after EVERYTHING he has survived. Otherwise, Carl has to beat this dumbass to death even if Rick survives.",Paradiice,4,0,0
46,The-Walking-Dead/Issue-191,"Carl will either way beat the shit out of this kid,when he finds out about this.",alextomanov,3,0,0
47,The-Walking-Dead/Issue-191,"Oh man no, there's certainly better ways for Rick to go. At least his actions in this issue will be remenbered. This punk sure is gonna pay for that.",disqus_0VeJcSDI5X,3,0,0
48,The-Walking-Dead/Issue-191,As we have seen with the likes of Glenn Kirkman is anything if not a stickler for ignominious ends but since Rick wasn't shot in the head (though if he was he'd have hereditary bullet resistance: Cooorl).,disqus_bpT5LHLKcs,1,0,0
49,The-Walking-Dead/Issue-191,"Sebastian used a silenced pistol. If Rick dies, he may just get away with it.",disqus_89YxJlH2F5,3,0,0
50,The-Walking-Dead/Issue-190,Rick didn't wanna have to take this place over. Now he gotta.,jamesknot11,35,0,0
51,The-Walking-Dead/Issue-190,"Rick can't catch a break, can he? Even when he's doing his best to avoid a war, in the end people still have to fight and die. I guess the lesson here is that you should never trust a Governor in a post-apocalyptic world.",pierrickdrahcoh,24,0,0
52,The-Walking-Dead/Issue-190,"If history has taught us something is that wars only stop when someone has a nuclear weapon. Rick must be looking for peace always, but he also must always be ready to fight a war.",carlosdanielokami,1,0,0
53,The-Walking-Dead/Issue-190,and even then it just changes war,kylestaples,0,0,0
54,The-Walking-Dead/Issue-190,I was sure someone behind her would shoot her annoying face,shoguntanuki,17,0,0
55,The-Walking-Dead/Issue-190,Fingers crossed.,amaurypluche,11,0,0
56,The-Walking-Dead/Issue-190,"well the fight hasn't started yet, we only saw her screaming attack, as far as we know none followed her order until proven otherwise.",carlosdanielokami,2,0,0
57,The-Walking-Dead/Issue-190,"In my opinion, the Greenville guys will most certainly NOT follow her commands and she'll lose even more face after this blunder. Pamela is DONE! I mean think about it. Except for the Commonwealth elite, no one likes her, the people hate her, the soldiers hate her and the elites are too few to make a difference. And then again, attacking another army is not a task undertaken lightly. The Greenvilles are not mindless drones, they also fear for their lives and won't throw them away on command - unless they are convinced that all diplomatic options are out of the window. The authors are just making a scene, trust me.",rafaeldugatto,0,0,0
58,The-Walking-Dead/Issue-190,"""Lance will remember that.""Nicely done.",marcusanthoneywalters,13,0,0
59,The-Walking-Dead/Issue-190,Well that's gratitude for you Rick.,tcs0,10,0,0
60,The-Walking-Dead/Issue-190,Maybe her dumbass son will quit being such a little cunt and will jump out in front and clear Rick's name.  Probably not.,dippedinbutter,10,0,0
61,The-Walking-Dead/Issue-190,I hope so. I want a redemption arc for the little shit.,rileycrenson,1,0,0
62,The-Walking-Dead/Issue-190,"That little shit hates Rick, I doubt he'll do that.",citizen2047,0,0,0
63,The-Walking-Dead/Issue-190,Dwight died for nothing *sigh*,disqus_clESdzJFR4,8,0,0
64,The-Walking-Dead/Issue-190,"Meh, who cares, he was boring anyway.",rileycrenson,4,2,0
65,The-Walking-Dead/Issue-190,He was a fuckin badass!! He could organise an army like no one else!,disqus_fRtT3TcW8N,7,1,0
66,The-Walking-Dead/Issue-190,He was a pain in the ass.,josalejandroapodacarobles,0,1,0
67,The-Walking-Dead/Issue-190,"My bet/desire: After her scream, either no one attacks or Rick yells even higher ""NO"". Than Rick gives a speech in which he points the faults in the Governor's rule and her son's idiocy, and everyone supports him, and only the two blue-blooded need to die.",felipecarvalho86,7,0,0
68,The-Walking-Dead/Issue-190,"I'd say that's exactly what's gonna happen. Pamela and her moronic son will not get killed, however (Rick won't allow it). Maybe Rick will take them to exile in Alexandria or the Hilltop, in order to teach them how to become decent human beings.",rafaeldugatto,1,0,0
69,The-Walking-Dead/Issue-190,(SPOILER FOR THE NEXT ISSUE)It seems you got it even better than me.,felipecarvalho86,0,0,0
70,The-Walking-Dead/Issue-190,"To be honest, the son hasn't done anything politically relevant, the elitist problem is wider than you make it seem, and the son, in any case, has a chance to do something other than being annoying.",josdelcampo,0,0,0
71,The-Walking-Dead/Issue-190,"Wider than ""I"" make it seem? Or the comics made it seem?Why give that characther (another) chance to not be annoying?",felipecarvalho86,0,0,0
72,The-Walking-Dead/Issue-190,"Kirkman, do you hate Rick? i mean, every time he put a foot on a community this fall. Or at least he arrives with some problems.",diegomormontoy,7,0,0
73,The-Walking-Dead/Issue-190,I'm pretty sure Rick's people will slaughter Pamela's people.,maskedguy,7,0,0
74,The-Walking-Dead/Issue-190,"I expect to see Rick standing in the middle of the field, unharmed, looking down on her corpse. ""What a waste..."" he says. Then we see who survived.",amaurypluche,8,0,0
75,The-Walking-Dead/Issue-190,"Governor: What the fuck is this, Rick?Rick: It's not what it looks like!Governor: Bullshit! ATTACK!!!",bukdiah,6,0,0
76,The-Walking-Dead/Issue-190,Didn't Rick blew Dwight's brains out right in front of Pamela ? that's not enough huh ?,orochimarujosephjoestarjr,5,0,0
77,The-Walking-Dead/Issue-190,Imagine the iron-y if someone Pamela trusts so deeply like Dwight did with Rick were to do the same to her... just saying.,josdelcampo,0,0,0
78,The-Walking-Dead/Issue-190,"oh, Rick and Carl...just kill that b*tch and her sh*tfornothing son already. Bloodbath!!! *ends with pillowfight* :D",disqus_IlRtGAw7ID,5,0,0
79,The-Walking-Dead/Issue-190,bitch doesn't know who she is messing with xD,disqus_mcFfM5sns4,4,0,0
80,The-Walking-Dead/Issue-190,Yeah never trust a governor,youreawhizzerbarry,4,0,0
81,The-Walking-Dead/Issue-190,Give that place to mercer already!!,rodenking23,4,0,0
82,The-Walking-Dead/Issue-190,Governor reminds me of Hillary Clinton.,patpatrix,9,3,0
83,The-Walking-Dead/Issue-190,I think that's the idea,slongiovanixaviercamilo,0,0,0
84,The-Walking-Dead/Issue-190,this could have been a few panels in the last issue. kirkman is dragging this shit out,disqus_qlYVaWwIcm,4,1,0
85,The-Walking-Dead/Issue-190,yeah its been getting boring,disqus_JItrB3fGzd,3,0,0
86,The-Walking-Dead/Issue-190,jeeez....serioulsy?How stupid that woman can be...this story is annoying me...,DarthNandious,2,0,0
87,The-Walking-Dead/Issue-190,"What's frustrating is how much better this COULD have been. All attempts at realism are out the window. It's just a chain of forced and unbelievable events now. The endgame is obvious at this point, and I just wish they wouldn't drag it out so much. The only thing left for Kirkman to decide is how many of his characters to kill off and how to do it.",tsumugi_kotobuki,1,0,0
88,The-Walking-Dead/Issue-190,"So this Pamela broad,...She needs to go. Fast!",disqus_fj3SdaQgu7,2,0,0
89,The-Walking-Dead/Issue-190,"Remember how Dwight died? Yeah pretty much it could happen here. After all, subverting expectations is sometimes very good, otherwise just another boring war (well, it gets boring when it's thrice in a row)",josdelcampo,1,0,0
90,The-Walking-Dead/Issue-190,rick finally dies,amariedoyon,2,1,0
91,The-Walking-Dead/Issue-190,i sure hope so.,paulcodyhokane,1,1,0
92,The-Walking-Dead/Issue-190,I really would like to believe that the soldiers behind the governor just don't do anything and instead turn their guns to her instead just to let this end without casualties.,jamesdodrill,1,0,0
93,The-Walking-Dead/Issue-190,"You know, I could definitely see that coming. But that splash page tells me otherwise.",disqus_RbNTy13WFO,0,0,0
94,The-Walking-Dead/Issue-190,OK..... which one of our beloved friends is gonna die now?? And Where's Dwight when you need him? .... oh wait.... Rick took care of that right!!?,disqus_fRtT3TcW8N,1,0,0
95,The-Walking-Dead/Issue-190,And someone *could* take care of Pamela like that...,josdelcampo,0,0,0
96,The-Walking-Dead/Issue-190,OH MAN I WANNA SEE THE NEXT ONE ALREADY!!!!!!!!,disqus_Z0RevnKdML,1,0,0
97,The-Walking-Dead/Issue-190,I can't wait for Pamela and her son to get fucked so hard it would be a better story than when they're introduced Negan and The Whisperers,Fisstechaddict,1,0,0
98,The-Walking-Dead/Issue-190,"Ahhh.... for fuck sake, now I wish SOMEONE can kill her...PLEASE!",spideymaster661,1,0,0
99,The-Walking-Dead/Issue-190,is it gonna take another 10 issues for shit to pop off?,savon599,1,1,0
100,The-Walking-Dead/Issue-189,Rick becoming the leader of a broken community again...WOWShocker!Who could imagine it?,camillaportella,34,0,0
101,The-Walking-Dead/Issue-189,Menino Rick ÃÂ© foda fazer oq,kamehamehai,1,1,0
102,The-Walking-Dead/Issue-189,tÃÂ¡ em shokkk?,samfromearth616,0,0,0
103,The-Walking-Dead/Issue-189,"Still can't accept that many undead can sneak up on them in a quiet-as-fuck area like that, especially with an experienced survivor like Eugene.",blueberry_mcphuckerson,14,0,0
104,The-Walking-Dead/Issue-189,"love makes you stupid, thats why",shoguntanuki,3,0,0
105,The-Walking-Dead/Issue-189,"That and he and Stephanie were both really focused on the task at hand and let down their guard because of it. Cuz, y'know, tasking?",queen000,1,0,0
106,The-Walking-Dead/Issue-189,GO EUGENE GO!,jamesknot11,14,0,0
107,The-Walking-Dead/Issue-189,"And also please don't be bitten please don't be bitten please don't be bitten, please.",amaurypluche,7,0,0
108,The-Walking-Dead/Issue-189,LetÃ¢ÂÂs hope they donÃ¢ÂÂt pull another Andrea on us again Ã¢ÂÂ¹Ã¯Â¸Â,disqus_qEtOEQ89tw,1,0,0
109,The-Walking-Dead/Issue-189,"i fear he gonna get kill upcoming issue saying all that about Rick , but please don't kill Eugene",tu_n_tr_n_anh,1,0,0
110,The-Walking-Dead/Issue-189,Am I the only one sick and tired of everyone falling to their knees begging Rick to be our zombie Jesus?,sonofabooyahsownyoutubeacc,19,1,0
111,The-Walking-Dead/Issue-189,He's got main protagonist syndrome,disqus_xD1fbZxuk8,6,0,0
112,The-Walking-Dead/Issue-189,"personally i want rick to die like in the tv show, and focus more in the other characters, this saga is too much Rick jesus .",disqus_zw5bUpyFmQ,0,0,0
113,The-Walking-Dead/Issue-189,Yes,par0normalskill,0,0,0
114,The-Walking-Dead/Issue-189,"I feel like all these leadership roles Rick is being forced into is slowly corrupting him. He was trying to pull back in Alexandria, but now we're back here again. I hate to say it, but no one is incorruptible.It might be going to his head.",disqus_rZimviu1w5,9,0,0
115,The-Walking-Dead/Issue-189,I think he will refuse this time.,viryd,7,0,0
116,The-Walking-Dead/Issue-189,"Agreed. At least in the sense that he'll refuse outright leadership over Commonwealth. They've fought too hard for Alexandria and the establishment of an economy between those communities just to see Rick &amp; gang up and relocate. If this were a Presidential race, I could see Rick's role being more like a campaign manager for Mercer. He expressed his real feelings about the Milton regime in the panel where he's laying the verbal smackdown on that shitbird Sebastian &amp; he's interacted with Mercer enough to see what kind of leader he would be. Purely speculation, but I can see Rick giving a speech or something of the sort to reason with the people, so Mercer can have the chance to address them while the Milton regime is in hiding. When they return, the power balance will have shifted toward the people / guards and, with Rick as the facilitator, the people will be given the chance to cast their vote for leader. Then Sebastian will probably weasel his way into stirring the shit pot.",disqus_cvgI0CFm86,4,0,0
117,The-Walking-Dead/Issue-189,"personally i want rick to die like in the tv show, and focus more in the other characters, this saga is too much Rick all mighty savior",disqus_zw5bUpyFmQ,0,0,0
118,The-Walking-Dead/Issue-189,Well that was always the intention. Kirkman said in the beginning that the goal of the Walking Dead was to continue for as long as possible following Rick until the day he ultimately kicks the bucket.,disqus_rZimviu1w5,0,0,0
119,The-Walking-Dead/Issue-189,Mercer really wants a rictatorship in commonwealth,damus1,8,0,0
120,The-Walking-Dead/Issue-189,Whos going the next to be Ricked?,disqus_LjhoZNJpo1,7,0,0
121,The-Walking-Dead/Issue-189,"rick is always the leader,no matter were he goes",disqus_RtEBsMrK5r,7,0,0
122,The-Walking-Dead/Issue-189,uggggghhhh i loved when rick dealt with her punk ass sons shit i feel so pumped by it phew i needed to see him get that from rick he might have one hand but he will wreck your,mysteryniggabiron,6,0,0
123,The-Walking-Dead/Issue-189,Same. The only way it could've been more satisfying was if Rick bitch slapped him with the stump.,disqus_cvgI0CFm86,5,0,0
124,The-Walking-Dead/Issue-189,the long game will be that Rick become president of the new nation.,javaman8263,3,0,0
125,The-Walking-Dead/Issue-189,"Rick will say no to Mercer.He will have a speach to the people that they have to vote,and hello democracy again.And the zombies will win :D",DarthNandious,3,0,0
126,The-Walking-Dead/Issue-189,"LMAO. Who the F put Zombies on the ticket? Survivalists sir. How did they win? They cant even speak.  The voters said they wanted to "" Shake things up!"".",disqus_3YpQFeVA5i,1,0,0
127,The-Walking-Dead/Issue-189,lol :D i like that!,DarthNandious,1,0,0
128,The-Walking-Dead/Issue-189,"Mercer, you can be a leader too!!!!!!!!",rodenking23,3,0,0
129,The-Walking-Dead/Issue-189,He is unable...,DarthNandious,0,0,0
130,The-Walking-Dead/Issue-189,"Eugene ""balls of steel"" Porter",shoguntanuki,3,0,0
131,The-Walking-Dead/Issue-189,"What is this, Skyrim? BE A GODDAMN LEADER!",spideymaster661,3,0,0
132,The-Walking-Dead/Issue-189,"Comic book Eugene &gt; Tv Show Eugene x1,000,000Freakin hate the tv show Eugene after he betrayed everyone.",par0normalskill,5,1,0
133,The-Walking-Dead/Issue-189,"It fits TV Eugene's character but i hate his way of talking. Although it's unique characteristic for him and of course, gives him more personality, I just can't stand it. Thus said CB Eugene is more likable, but TV Eugene is not a bad character overall, flawed, but not bad",mental666,1,0,0
134,The-Walking-Dead/Issue-189,"I stopped watching about 4 episode sback, but I suspect they are going to make the new music teacher guy closer to comic book Eugene.",disqus_3YpQFeVA5i,0,0,0
135,The-Walking-Dead/Issue-189,Why is Rick always the designated leader? I mean come on Kirkman can you think of something more original?  I can't have a rinse and repeat.,jeannjohndikamba,2,0,0
136,The-Walking-Dead/Issue-189,"Rick is the designated leader because A, he's the main main character and B, by this point he has proven to be considerably good at it. So much in fact that people he doesn't even know can see it. Maybe that's why?",queen000,1,1,0
137,The-Walking-Dead/Issue-189,Rick is a good leader but he is barely known at Common Wealth. How is he gonna usurp leadership without a reputation to go on. Plus we don't need another storyline of Rick taking over a community.It's been done. Just because your the main character of a storyline doesn't mean you have to be a leader.,jeannjohndikamba,3,0,0
138,The-Walking-Dead/Issue-189,How about Negan popping up and taking over?,disqus_3YpQFeVA5i,0,0,0
139,The-Walking-Dead/Issue-189,WHERE IS NEGAN!!! NEGAN CAN SOLVE THIS IN A SECOND!,AlexanderPheoniX,2,0,0
140,The-Walking-Dead/Issue-189,Rick The Governor.,darthbombad,2,0,0
141,The-Walking-Dead/Issue-189,"What if Rick is about to be like""You know what? I'm tired of this shit. I'm gonna kill you (Mercer), then I'm gonna kill Paula and then I'm gonna mutilate his fucking shit of a son and fed him to the walkers and burn this fucking place (Commonwealth) to the ground, just because.""",Fisstechaddict,3,1,0
142,The-Walking-Dead/Issue-189,"It would be out of character, that's for sure...",queen000,0,0,0
143,The-Walking-Dead/Issue-189,"So Mercer is the antagonist of this story arc? He clearly didn't think about things.Eugene the badasss. who would have known?Rick, I bet you didn't see that coming.",disqus_WxkNmciwIg,1,0,0
144,The-Walking-Dead/Issue-189,How many issues has it been now since Negan has gotten any storyline attention? This one-a-month style is really killing it for me.,disqus_jvesKQwMQn,1,0,0
145,The-Walking-Dead/Issue-189,"I think he will feature in the next story arch. Wouldn't it be hilarious if Rick turns down commonwealth, then Negan shows up and bills himself as better Rick and they let him take over?",disqus_3YpQFeVA5i,0,0,0
146,The-Walking-Dead/Issue-189,"I think something is going to happen between Sofia and the governor's son,",jaimevilte,1,0,0
147,The-Walking-Dead/Issue-189,"It would be great if they gave Sofia more attention in the story, so I'd be totally ok with that",disqus_jvesKQwMQn,1,0,0
148,The-Walking-Dead/Issue-189,You think COmmonwealth will banish the Governor and her son? That would be interesting to see them join the main group. I think Kirkman is trying to make her and Rick get together. I'm waiting to find out she was only a stripper who married some rich guy before teh Zombocalypse.,disqus_3YpQFeVA5i,0,0,0
149,The-Walking-Dead/Issue-189,"i reckon Carl is going to become the leader of the commonwealth :\  why else would Rick say ""you'll know when the time comes""? it just makes sense to think Carl is going to step in.",disqus_xpNEz3k28d,1,0,0
150,The-Walking-Dead/Issue-188,Plot twist: they are almost ready to start the train.,savvasioannou,29,0,0
151,The-Walking-Dead/Issue-188,THERE'S ALWAYS A GODDAMN TRAIN!,spideymaster661,9,0,0
152,The-Walking-Dead/Issue-188,cj?,disqus_HRNDacfmV4,7,0,0
153,The-Walking-Dead/Issue-188,"ALL WE HAD TO DO WAS TURN THE DAMN TRAIN ON,EUGENE.",tiomakkusudevilon,3,1,0
154,The-Walking-Dead/Issue-188,"Dude, they have an entire city filled with people of diverse levels of intellect with various jobs: including jobs that are just luxuries in a prosperous society. Only Eugene and Stephanie are working on the Train?? There are no other engineers (or whatever is the proper term for someone who fixes Train-related shit)? Not even people for simple labor jobs? Dude, what the fuck.",blueberry_mcphuckerson,19,0,0
155,The-Walking-Dead/Issue-188,"It might not have been a matter of if they had anyone available but if they had anyone willing to participate.This was Eugene's idea and of course Stephanie was on board, but maybe they needed the labourers elsewhere.Not an excuse, just something I've considered as well.Also... PLEASE DON'T KILL OF EUGENE HE'S MY FAVOURITE CHARACTER OF ALL TIME SINCE YOU KILLED OFF GLEN. :(",queen000,7,0,0
156,The-Walking-Dead/Issue-188,I think it's a secret project and Eugene doesn't want anybody else on the project.,martintiajev,1,0,0
157,The-Walking-Dead/Issue-188,or someone to help,disqus_zw5bUpyFmQ,0,0,0
158,The-Walking-Dead/Issue-188,Ok how the hell did Eugene to not hear the herd coming from miles away ?,disqus_gp4AocWJUo,27,1,0
159,The-Walking-Dead/Issue-188,"he's trying to get nookie again, it reduces hearing",disqus_qlYVaWwIcm,17,1,0
160,The-Walking-Dead/Issue-188,"Heyyy, like a chump.",disqus_cvgI0CFm86,1,1,0
161,The-Walking-Dead/Issue-188,Eugene's absorbed by the booty train symphony.,dbaratier,2,0,0
162,The-Walking-Dead/Issue-188,"Last panel:""It was at this moment, Eugene knew...he fucked up.""",disqus_fj3SdaQgu7,13,0,0
163,The-Walking-Dead/Issue-188,Like when Andrea died you know...,josdelcampo,2,0,0
164,The-Walking-Dead/Issue-188,"Eugene, The Otacon of Walking Dead...",Anubis_Necromancer,12,0,0
165,The-Walking-Dead/Issue-188,Complete with pants pissing action,vampz0r,9,0,0
166,The-Walking-Dead/Issue-188,"Didn't hear the walkers..okay, can't see the walkers...alright, but you meant to tell me you can't SMELL all of them gathering. Walk into a gym and you can smell everyone who didn't use deodorant. This is what looks to be thousands of rotted bodies in one place, and not one suspicious aroma. I can't suspend my disbelief Kirkman.",brittanyyutb,11,0,0
167,The-Walking-Dead/Issue-188,Sometimes your characters just have to be stupid to advance the plot.However most of the time your writers are so good they don't need intelligent characters to act stupid.,disqus_Nn47qJZX40,2,0,0
168,The-Walking-Dead/Issue-188,"the man was  focused on the mission ""trying get head""",disqus_zw5bUpyFmQ,1,0,0
169,The-Walking-Dead/Issue-188,We were all expecting a whole month to see that jackass get betrayed by the guards on his back and get gangbanged by them all.Spoiler;It did not happen,manuelalavarez,10,0,0
170,The-Walking-Dead/Issue-188,Hahahahahahahahaha!!!! Gangbanged... I LAUGH! HAHAHA!!!,spideymaster661,2,1,0
171,The-Walking-Dead/Issue-188,"gonna start the train and arrive in the commonwealth with no brakes, just in time to make a useful hole in something.",Bawkbagawk,13,1,0
172,The-Walking-Dead/Issue-188,Hopefully Pamela's son.,disqus_gtjTD9Lms7,20,1,1
173,The-Walking-Dead/Issue-188,"Oh, wouldn't that be great",orbandage,0,0,0
174,The-Walking-Dead/Issue-188,"OHHH MERCER, WE SHALL GET THAT B ONE DAY",rodenking23,6,0,0
175,The-Walking-Dead/Issue-188,"RIP Eugene. You were annoying in the show and are dumb here, how the fuck could you not hear such a big herd coming from a mile away?",disqus_qlYVaWwIcm,9,1,0
176,The-Walking-Dead/Issue-188,he can still run,disqus_zw5bUpyFmQ,0,0,0
177,The-Walking-Dead/Issue-188,fat fuck is dead,disqus_qlYVaWwIcm,0,0,0
178,The-Walking-Dead/Issue-188,lol they fuck up for good!,jlacijlali,4,0,0
179,The-Walking-Dead/Issue-188,"wow, such asshole answers in letter hacks...omg",dustmanhoffman,3,0,0
180,The-Walking-Dead/Issue-188,And I love them for being such an asshole. Fuck you,Fisstechaddict,0,0,0
181,The-Walking-Dead/Issue-188,And I love them for being such an asshole. Fucc you,Fisstechaddict,0,3,0
182,The-Walking-Dead/Issue-188,"wow, such a rebel. im gonna rethink my whole life cause of this comment dude",dustmanhoffman,6,0,0
183,The-Walking-Dead/Issue-188,"Mercer didn't pull his punches. That speech hit Pamela like a ton of bricks. Civil war incoming to the Commonwealth in 3...2...1...Good job Princess, you think that horses grow from trees or something? Poor animal. I always feel bad for anyone or anything that gets eaten alive by a horde. Horrible way to go in my opinion.How convenient that they sent the zombies towards Eugene. Thanks again, Princess. You suck.",disqus_WxkNmciwIg,5,2,0
184,The-Walking-Dead/Issue-188,How is Princess responsible for them sending the herd towards Eugene? Princess is awesome.,orbandage,0,0,0
185,The-Walking-Dead/Issue-188,If the guys hadn't seen Princess on that city they would have no need to send the herd towards the trainyard.,disqus_WxkNmciwIg,0,0,0
